gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111112968	7.40779625	-1.824394	0.41829033	3.167873e-07	9.040831e-06
LOC111112985	20.3425511	-5.964487	1.7608077	8.808899e-06	0.0001556728
LOC111112992	15.47060993	-2.122294	0.47967537	1.73564e-07	5.373808e-06
LOC111113004	48.63391282	1.047459	0.38171056	0.0002277928	0.002511962
LOC111113008	11.7146833	6.283476	0.78568511	2.036731e-16	3.47062e-14
LOC111113015	11.56908065	6.600444	0.68298074	6.215691000000001e-23	2.902106e-20
LOC111113019	164.2398841	1.016394	0.33814754	0.0001175736	0.00146231
LOC111113021	60.12568776	1.131786	0.55504892	0.001052697	0.008761592
LOC111113024	59.19415913	1.160442	0.35855857	4.457761e-05	0.0006368815
LOC111113053	22.38950677	-5.002349	0.88938809	2.280346e-09	1.125469e-07
LOC111113058	9.94618829	1.417104	0.69538085	0.0006839804	0.006179382
LOC111113067	12.60304252	-2.104917	1.4698154	0.00126865	0.01011842
LOC111113076	5.07545818	-4.983034	0.81494207	1.395987e-10	9.311235e-09
LOC111113083	53.93861908	7.2667	1.13664707	1.215888e-11	9.855872e-10
LOC111113084	79.32171753	4.367465	1.01107524	6.250474e-07	1.607019e-05
LOC111113086	68.26631906	2.612865	0.39555996	5.263722e-13	5.319549e-11
LOC111113132	6.3871535	-2.195153	0.46956913	5.112704e-08	1.810051e-06
LOC111113142	11.82022105	6.213668	1.09211784	1.507304e-09	7.925228e-08
LOC111113166	37.91432109	1.267897	0.30222001	1.02045e-06	2.42838e-05
LOC111113192	10.01638215	1.532265	0.58825629	0.0001599922	0.001895948
LOC111113197	57.55019557	-2.328965	1.03264126	0.0001821435	0.002102938
LOC111113206	13.68526571	-2.776823	0.58007204	2.283463e-08	8.914288e-07
LOC111113208	145.54854518	1.065022	0.64425867	0.002609018	0.01788242
LOC111113219	17.38383748	-1.173411	0.44234838	0.0002329352	0.002560204
LOC111113224	39.98109909	-3.45178	0.69541723	1.635721e-08	6.675859e-07
LOC111113260	23.96777903	-1.101774	0.59345857	0.001626053	0.01236445
LOC111113261	115.95335197	2.855616	0.56029588	4.863217e-09	2.270636e-07
LOC111113274	39.60173916	6.614287	1.92832716	5.374932e-06	0.0001026823
LOC111113289	27.35693074	1.244464	0.39269727	4.849912e-05	0.0006832902
LOC111113291	59.80839145	-1.412236	0.33798428	9.662745e-07	2.311237e-05
LOC111113293	64.43522465	-1.217381	0.44712945	0.0001812951	0.002095215
LOC111113302	20.71061967	4.206765	0.70963385	2.394606e-10	1.531564e-08
LOC111113326	528.50213713	1.156924	0.25994237	3.7617e-07	1.041941e-05
LOC111113349	19.22962458	-2.484781	0.54236855	6.340564e-08	2.189652e-06
LOC111113359	11.18522611	6.409236	0.8646322	1.788775e-14	2.221221e-12
LOC111113375	4.36378796	4.412915	1.75963153	7.649947e-05	0.001012978
LOC111113400	50.05810852	2.547662	0.35374928	7.917329e-15	1.038371e-12
LOC111113413	36.29067435	2.359558	0.58295445	7.021853e-07	1.766435e-05
LOC111113414	10.5672299	-1.557325	0.57652081	0.0001215429	0.001504464
LOC111113422	28.56196246	-1.435783	0.53790965	0.0001538479	0.00183431
LOC111113435	7.54352829	4.988382	0.98258073	3.58089e-08	1.316471e-06
LOC111113436	7.1874611	1.264949	0.46172378	0.0001616018	0.001910175
LOC111113437	8.83880407	-1.980943	0.61117894	1.68312e-05	0.0002738148
LOC111113495	6.90438627	-3.384417	1.00378578	8.763971e-06	0.0001549961
LOC111113512	16.3216694	2.862204	1.21265741	0.0001216661	0.001504725
LOC111113537	21.21628779	1.28848	0.40280149	4.16037e-05	0.0006017586
LOC111113560	6.52427732	5.656035	1.11476332	3.971098e-08	1.441762e-06
LOC111113564	9.30949323	-1.172567	1.12515165	0.006623555	0.03693906
LOC111113569	13.38679069	-1.064068	0.69204187	0.003264428	0.02136078
LOC111113575	4.82277124	-2.593593	0.7138379	3.139092e-06	6.383459e-05
LOC111113576	9.54247109	-4.015498	0.65814306	6.903171e-11	4.854052e-09
LOC111113589	21.28273147	1.65862	1.04258673	0.00127879	0.01017555
LOC111113598	5.23872083	-2.398775	0.83805867	3.794812e-05	0.0005564691
LOC111113602	35.37607096	-2.275202	0.40095988	2.429647e-10	1.545507e-08
LOC111113637	5.90192487	3.170125	0.86254368	2.991176e-06	6.157761e-05
LOC111113640	28.31391138	3.213775	0.7158077	1.197169e-07	3.860208e-06
LOC111113683	9.63067507	5.575268	1.21146294	2.993927e-07	8.628793e-06
LOC111113706	9.03471913	-1.630301	0.63024474	0.0001483864	0.001776966
LOC111113758	6.50296849	-3.106365	0.77167729	7.878868e-07	1.942262e-05
LOC111113777	7.77336504	1.773308	0.96580685	0.0006879798	0.006205908
LOC111113783	5.80557753	-1.797486	0.72994437	0.0001662923	0.00195473
LOC111113809	8.63324349	2.430895	0.87952077	4.891998e-05	0.000687974
LOC111113812	10.23789482	-1.282953	1.03785839	0.003983287	0.02494397
LOC111113829	6.36925619	1.433155	0.78771162	0.001053181	0.008761592
LOC111113838	4.37687223	-2.787792	0.95670476	2.996341e-05	0.0004554009
LOC111113864	166.19994399	-1.193369	0.75310877	0.002389099	0.01673875
LOC111113865	10.17612785	5.856616	0.74746149	8.81259e-16	1.353486e-13
LOC111113885	5.71873389	5.503093	0.82612966	4.771648e-12	4.203552e-10
LOC111113917	19.16380495	-1.026573	0.36546557	0.0001994257	0.002259997
LOC111113935	17.73566318	-1.89472	0.82204503	0.0002188572	0.002435282
LOC111113948	44.55854855	1.303701	0.21872264	9.354494e-11	6.499425e-09
LOC111113987	99.48563987	1.063619	0.2490352	1.036764e-06	2.462183e-05
LOC111114033	30.35155142	6.712809	0.88835476	5.117006e-15	6.905e-13
LOC111114036	13.70680233	4.091253	0.87334114	1.166933e-07	3.778369e-06
LOC111114089	8.86149744	-1.182681	0.67784405	0.001778737	0.01326241
LOC111114149	6.05743871	-1.116575	0.63321629	0.001915389	0.01406567
LOC111114158	18.21612009	-4.768637	0.5594659	3.085368e-18	7.581885e-16
LOC111114322	23.69136531	1.034257	0.47857811	0.0009546186	0.00808824
LOC111114333	96.00542359	1.398891	0.27810446	1.750089e-08	7.044107e-07
LOC111114391	10.16469946	2.649937	2.64602597	0.001770155	0.01322343
LOC111114418	7.34608412	-1.061152	0.63040748	0.002476049	0.01720851
LOC111114442	28.20659083	-2.054414	0.72917598	5.326504e-05	0.0007410442
LOC111114467	16.37652553	1.239337	0.71478141	0.001659325	0.01256062
LOC111114482	18.15166945	-1.030777	0.81694014	0.005732576	0.03303925
LOC111114484	40.8817759	-2.62022	0.6850637	1.538689e-06	3.470599e-05
LOC111114494	6.92615336	-2.791859	0.59221269	3.269384e-08	1.223137e-06
LOC111114507	18.16184009	4.492453	0.74267027	1.550432e-10	1.028263e-08
LOC111114560	4.21308998	-1.941794	0.96471623	0.0004053234	0.004050631
LOC111114565	44.59648912	1.435925	0.41282412	1.396356e-05	0.0002314049
LOC111114603	51.39643406	-1.641051	1.13187826	0.001730984	0.01297266
LOC111114606	41.53925055	3.982687	0.90472945	3.458385e-07	9.715524e-06
LOC111114633	136.64696514	1.958254	0.53813057	4.647102e-06	9.04809e-05
LOC111114634	72.1308633	1.769268	0.4093748	3.968784e-07	1.092586e-05
LOC111114635	9.99501887	-1.721794	0.8233915	0.0004199303	0.004160982
LOC111114637	16.31358312	7.157359	0.86521525	1.2738940000000001e-17	2.655272e-15
LOC111114691	43.06594781	1.135817	0.53463083	0.0008683945	0.00748898
LOC111114717	17.04448638	-4.644533	1.07301594	6.96816e-07	1.756714e-05
LOC111114727	10.6555507	1.285332	0.49450996	0.0002256315	0.002494019
LOC111114735	15.43418324	1.363295	0.74140914	0.001115883	0.009181987
LOC111114739	30.51427307	-1.27283	0.62810402	0.0008638055	0.007454913
LOC111114747	39.80056759	1.756641	0.5746264	3.670332e-05	0.0005392315
LOC111114751	5.15465925	-1.499515	0.71958507	0.0005551359	0.005234107
LOC111114788	4.9994654	-4.623703	1.50150505	2.374312e-05	0.0003700155
LOC111114792	22.97094121	-1.428434	0.32145688	2.975239e-07	8.585532e-06
LOC111114803	104.39659854	-1.481099	0.63529855	0.0003282638	0.003410467
LOC111114807	7.4594715	1.426152	0.72114172	0.000767209	0.006770917
LOC111114809	6.18337382	2.453748	1.49170784	0.0006788212	0.0061399
LOC111114812	12.08726061	1.633553	0.54175954	4.751592e-05	0.0006730942
LOC111114848	12.01308146	-2.45943	0.5952099	4.704169e-07	1.255492e-05
LOC111114849	35.59793367	-1.27865	0.26997027	8.2009e-08	2.778665e-06
LOC111114852	28.38229916	3.408298	1.12845594	2.383785e-05	0.0003709543
LOC111114853	36.6554345	1.062989	0.23960099	4.903142e-07	1.30084e-05
LOC111114857	13.91209073	-2.567854	0.88139299	3.106195e-05	0.0004702602
LOC111114859	46.58747616	-3.860593	0.59890712	6.623581e-12	5.664011e-10
LOC111114861	8.745917	-3.032897	0.99612948	2.091971e-05	0.0003299801
LOC111114865	39.61903436	1.830829	0.72608458	0.000139377	0.001680659
LOC111114869	12.12604692	-3.979459	1.209062	1.338454e-05	0.0002230279
LOC111114878	22.81124373	2.750984	0.65224072	3.128843e-07	8.96231e-06
LOC111114894	30.27044916	2.075446	0.93176464	0.0002258396	0.002495138
LOC111114905	32.41531656	-1.247884	0.43282706	0.0001120937	0.001404631
LOC111114925	11.58647183	1.097934	0.40095575	0.0002111054	0.002362539
LOC111114926	154.94133679	1.317738	0.37009207	1.193564e-05	0.0002024982
LOC111114940	8.41670973	2.000378	0.51182814	1.657784e-06	3.685806e-05
LOC111114943	22.9864152	-3.243586	0.63176242	5.477683e-09	2.532208e-07
LOC111114951	17.9493032	-2.232215	0.78780065	4.484214e-05	0.0006402689
LOC111114972	18.31078358	-6.310975	0.78398155	1.315147e-16	2.308428e-14
LOC111114974	60.69281326	-2.240537	0.5756666	1.41232e-06	3.219786e-05
LOC111114987	54.98987252	-3.319362	0.8078453	6.480948e-07	1.655336e-05
LOC111114991	30.17678823	-1.932287	0.38911882	1.711479e-08	6.948605e-07
LOC111114992	74.43573949	1.861322	0.46060505	1.146775e-06	2.686512e-05
LOC111114997	24.36581996	-4.854986	0.46673359	5.648121e-26	3.767297e-23
LOC111114999	19.30296838	-1.195641	0.40885154	0.0001078702	0.001358268
LOC111115001	21.05871358	-1.699355	0.41125341	9.360177e-07	2.25504e-05
LOC111115010	7.82413815	3.290048	0.86680806	2.074871e-06	4.489145e-05
LOC111115011	55.19809593	3.002973	1.46606219	0.0002411385	0.002639184
LOC111115016	23.22063069	1.987803	0.97924178	0.0003763689	0.003808634
LOC111115018	136.8221966	3.94909	0.76733545	1.184003e-08	5.025555e-07
LOC111115022	67.34722585	3.527493	0.99159102	5.238307e-06	0.0001004009
LOC111115028	46.00669076	2.61224	1.88484708	0.001094073	0.009025136
LOC111115030	9.827738	3.025319	1.45531485	0.0002247055	0.002484959
LOC111115032	18.77274376	1.583877	0.90917068	0.001020019	0.008547147
LOC111115034	42.07407218	3.491769	0.8799235	1.254642e-06	2.902836e-05
LOC111115036	7.68127735	-1.74789	0.44833548	2.242138e-06	4.784525e-05
LOC111115089	8.64037023	1.500277	0.67236432	0.0004014374	0.004017621
LOC111115090	8.37017829	-1.147582	0.92268904	0.004821143	0.02898521
LOC111115120	10.41025028	-2.605068	0.54636045	2.49178e-08	9.583295e-07
LOC111115141	13.30258663	1.261665	0.58236126	0.0006484316	0.005908523
LOC111115143	9.85037232	6.105148	1.18589823	2.568072e-08	9.844274e-07
LOC111115157	21.99923152	1.057535	0.43508993	0.0004918631	0.004731115
LOC111115158	29.73929872	-1.337559	0.43267905	5.426694e-05	0.0007527402
LOC111115159	6.2697716	1.395763	0.62369431	0.000455301	0.004454736
LOC111115167	715.99197365	1.152815	0.15739834	9.617533e-15	1.247341e-12
LOC111115170	21.22038698	-1.420858	0.41565528	1.738931e-05	0.000282108
LOC111115175	105.32222546	-2.243711	0.42595061	2.440414e-09	1.186905e-07
LOC111115200	25.48098624	-3.855454	0.54234868	7.606864e-14	8.620497e-12
LOC111115208	90.09632712	-1.245014	0.30159678	1.400429e-06	3.195798e-05
LOC111115212	23.27852738	-2.928986	0.54925	1.430017e-09	7.587215e-08
LOC111115217	9.55595692	5.365331	0.9141227	6.331642e-10	3.691905e-08
LOC111115261	3.96678213	3.154216	2.24422678	0.0008166648	0.007118722
LOC111115267	7.18806268	-1.01578	0.68424392	0.003944643	0.02476807
LOC111115269	10.30652114	-1.231955	0.94547117	0.003795076	0.02400326
LOC111115279	7.76372322	-3.480743	0.78998486	2.178271e-07	6.544625e-06
LOC111115283	7.06628879	2.027364	0.5959266	9.679216e-06	0.0001687538
LOC111115286	11.51439693	1.384187	0.66507452	0.0006526675	0.00593785
LOC111115287	26.79803706	-6.674082	1.45449158	2.225869e-07	6.661911e-06
LOC111115296	176.21735866	-1.053039	1.06500913	0.008757763	0.04574848
LOC111115298	40.2598943	-1.695622	1.03090026	0.001103931	0.009093602
LOC111115303	28.58402124	-2.36497	0.57765078	5.786087e-07	1.502516e-05
LOC111115308	4.75288068	1.661287	1.17507694	0.001826016	0.0135402
LOC111115340	14.38922255	3.020443	1.10391715	4.789334e-05	0.0006763883
LOC111115353	32.99364789	-4.372725	2.79592548	0.0002903071	0.003080554
LOC111115361	52.6307385	-2.214166	0.49263934	1.154345e-07	3.754115e-06
LOC111115372	106.15747771	1.736236	0.49879805	1.008467e-05	0.0001745194
LOC111115423	6.05756583	5.135039	0.76609467	3.549578e-12	3.187111e-10
LOC111115438	12.85801696	-2.547102	1.15900128	0.0001912746	0.002191023
LOC111115452	100.06228367	-3.045603	0.39588997	2.512914e-16	4.11701e-14
LOC111115463	72.94610584	1.156857	0.38267029	8.622124e-05	0.001114527
LOC111115468	92.5382614	-1.036483	0.31991313	5.56097e-05	0.0007668095
LOC111115520	56.43338675	-1.652937	0.42750727	2.781596e-06	5.80307e-05
LOC111115547	5.71640898	-4.521209	1.50684746	2.828624e-05	0.0004339967
LOC111115548	5.75983093	-4.756158	1.54688402	2.372581e-05	0.0003699927
LOC111115574	15.19789366	3.185452	2.80990026	0.0010016	0.008413942
LOC111115575	7.87820779	5.454074	0.81068072	3.073709e-12	2.78123e-10
LOC111115595	6300.98654373	1.813488	0.4298117	5.850995e-07	1.515999e-05
LOC111115596	5.14568898	1.415599	1.19851087	0.003735798	0.02371855
LOC111115604	5.53289732	-3.209581	0.82913496	1.507596e-06	3.410351e-05
LOC111115618	68.38068434	1.559097	0.42047228	5.482356e-06	0.000104138
LOC111115623	16.47794891	2.560082	1.25737672	0.0002756949	0.002956406
LOC111115635	13.91701918	-1.669784	0.56325538	5.258952e-05	0.0007320824
LOC111115650	33.83163652	1.19723	0.77166819	0.002528742	0.01745239
LOC111115656	19.61398723	-1.109918	0.36050033	7.916567e-05	0.001038855
LOC111115680	6.36440171	2.228871	0.63871485	6.117741e-06	0.0001140045
LOC111115683	18.58434102	-2.658561	0.85701531	1.768825e-05	0.000285964
LOC111115684	4.90910405	-3.660523	1.52038154	0.0001031153	0.001307564
LOC111115690	30.61509972	-2.446478	0.95813357	8.395647e-05	0.00109008
LOC111115730	57.74762085	-3.518096	0.42598522	6.174525e-18	1.427171e-15
LOC111115747	12.56858226	1.506692	0.91683224	0.00136358	0.01073256
LOC111115748	647.71285931	1.006507	0.32416632	8.974184e-05	0.001154283
LOC111115762	14.10302737	-4.338173	0.61903027	2.848252e-13	3.008708e-11
LOC111115763	19.83904832	-2.0898	1.59233174	0.001649139	0.01249567
LOC111115811	16.69606067	6.800413	1.16111722	4.363903e-10	2.618902e-08
LOC111115840	4328.40667709	-1.572446	0.47477553	2.085523e-05	0.0003291855
LOC111115870	176.37141709	2.956892	0.34089954	6.544616e-20	1.95877e-17
LOC111115889	27.11523295	3.802894	0.70299049	2.590413e-09	1.252033e-07
LOC111115894	131.12499995	1.106328	0.45407668	0.0004454932	0.004373439
LOC111115896	36.33916944	-1.422455	0.30850101	1.375999e-07	4.388346e-06
LOC111115909	15.65759784	-1.386545	0.64023612	0.0005413998	0.005114924
LOC111115947	10.13646334	-1.243951	0.61016344	0.0008796345	0.007562395
LOC111115962	72.14019484	1.055584	0.42333564	0.0004239893	0.004195859
LOC111115966	21.19964192	1.418832	0.62399698	0.0004068175	0.004056879
LOC111115974	43.49075322	-1.408268	0.63369788	0.0004633691	0.004516639
LOC111115983	21.78348463	2.726224	0.87837577	1.747039e-05	0.0002830301
LOC111115984	84.56833229	6.669155	0.76786391	5.097957999999999e-19	1.416808e-16
LOC111115989	8.22379647	3.001988	0.90725553	9.507725e-06	0.0001663852
LOC111116041	421.31901071	-5.10421	0.8592058	4.027416e-10	2.465858e-08
LOC111116053	6.16216041	-2.198258	0.50785423	2.447075e-07	7.212999e-06
LOC111116078	28.10227267	3.315066	1.04081283	1.48304e-05	0.0002446755
LOC111116086	13.08904331	1.231066	0.79858441	0.002440867	0.01700343
LOC111116089	157.60497055	1.48317	0.294697	1.690783e-08	6.888538e-07
LOC111116095	24.48033045	-1.39973	0.60348049	0.0003763769	0.003808634
LOC111116104	24.82037719	-1.188976	0.32812338	1.128924e-05	0.0001922299
LOC111116122	13.31761179	-6.02424	0.87406717	8.905226e-13	8.698431e-11
LOC111116128	28.34504353	-2.23788	0.71779788	1.987177e-05	0.0003155827
LOC111116135	11.40148785	-2.580913	1.21279839	0.0002222035	0.002464295
LOC111116141	3.42489423	-4.613089	0.99480949	2.072758e-07	6.267946e-06
LOC111116149	78.70546631	7.511177	1.45952976	1.09826e-08	4.713031e-07
LOC111116155	17.55323796	-2.525388	0.93331816	5.51958e-05	0.0007624532
LOC111116220	16.63468296	1.2843	0.80762583	0.002048821	0.01482633
LOC111116238	23.23943652	-2.086022	0.41799539	1.248441e-08	5.251326e-07
LOC111116256	17.1961246	5.022443	0.99768426	4.416796e-08	1.581443e-06
LOC111116283	13.17085559	-2.604322	0.81337517	1.319328e-05	0.0002204703
LOC111116301	9.52896773	2.103134	0.97589257	0.0002614946	0.002830131
LOC111116321	42.98730806	-1.912539	0.33671922	3.917664e-10	2.406786e-08
LOC111116356	30.8909462	6.557228	0.65700908	2.7854200000000003e-24	1.548229e-21
LOC111116361	12.68272928	-6.594359	0.78546221	6.453464e-18	1.477021e-15
LOC111116362	6.47258378	3.127766	1.06486654	2.844347e-05	0.000435704
LOC111116380	8.03874088	-1.322531	0.83170956	0.001936211	0.01418733
LOC111116397	14.38829237	-5.514194	1.43856577	3.658527e-06	7.324899e-05
LOC111116437	8.34891079	-2.897911	0.90469138	1.296922e-05	0.0002171926
LOC111116484	4.68459576	2.067697	1.11596999	0.000524525	0.004979681
LOC111116512	10.40664596	2.185389	1.13355431	0.0004138354	0.004116019
LOC111116535	8.97135157	1.453682	1.08244558	0.002616244	0.01791091
LOC111116548	7.37927029	1.985087	0.55434722	5.535371e-06	0.000104889
LOC111116600	37.50610502	-2.047538	0.39800804	5.989202e-09	2.730819e-07
LOC111116601	8.14566374	3.246162	0.57950295	4.359485e-10	2.618902e-08
LOC111116614	9.96309843	2.507803	0.44500167	2.464684e-10	1.563534e-08
LOC111116628	12.18885765	-3.198092	0.5981752	1.693885e-09	8.729304e-08
LOC111116629	17.40283783	-1.966726	0.70043952	5.898816e-05	0.0008067245
LOC111116633	37.47182403	2.106313	0.56302589	2.790926e-06	5.812147e-05
LOC111116638	9.59818561	-1.521103	1.38392119	0.003925112	0.02469193
LOC111116648	60.88612658	1.381911	0.51279293	0.0001546024	0.001840709
LOC111116669	38.34126594	-1.131605	0.77391008	0.003336435	0.02173851
LOC111116679	17.71087215	-3.154989	1.79192415	0.0004257693	0.004208122
LOC111116707	34.48089481	2.602718	0.54730125	2.650124e-08	1.010901e-06
LOC111116726	10.82459205	-1.302602	0.64027386	0.0008120266	0.00708664
LOC111116729	22.88847832	1.664924	0.41648738	1.657134e-06	3.685806e-05
LOC111116737	19.24458266	-3.011869	0.46120928	1.072698e-12	1.026317e-10
LOC111116739	19.92566262	1.348937	0.40884675	2.796664e-05	0.0004295272
LOC111116745	80.65821868	1.201816	0.46610608	0.0002691994	0.002894731
LOC111116751	16.84474858	-1.446815	1.23521084	0.003676504	0.02339912
LOC111116758	21.37970619	-5.445867	1.15313778	1.851509e-07	5.675606e-06
LOC111116766	10.35310545	5.647523	0.71798804	7.335582e-16	1.141661e-13
LOC111116778	33.43092735	2.442655	0.81453528	2.535686e-05	0.0003922835
LOC111116790	37.04061935	-1.33987	0.60698481	0.0005274753	0.005003621
LOC111116796	9.79119356	-2.908295	0.71844004	6.587744e-07	1.677109e-05
LOC111116807	48.70059344	-7.628107	0.76438049	1.390302e-24	7.9162440000000005e-22
LOC111116809	47.47090566	1.021824	0.75221519	0.004914016	0.0294148
LOC111116817	19.88740955	1.538662	0.44916348	1.495525e-05	0.000246561
LOC111116825	24.86704556	2.01793	0.674958	3.417756e-05	0.0005075565
LOC111116829	12.95938768	1.617479	0.57233919	8.155154e-05	0.001064181
LOC111116859	7.07353593	-4.073539	1.08613006	3.722285e-06	7.446166e-05
LOC111116876	17.33917931	1.033055	0.66545344	0.003359589	0.02184669
LOC111116883	7.61893924	-1.073071	0.62628338	0.002283553	0.01617892
LOC111116888	61.67075427	-1.794288	0.3260482	1.202651e-09	6.514128e-08
LOC111116907	15.84221871	-6.513856	1.11769801	6.050133e-10	3.548752e-08
LOC111116919	9.86053842	2.2855	0.89753626	9.198713e-05	0.001180561
LOC111116932	13.18992374	-6.132906	0.72170816	3.4137930000000002e-18	8.069345e-16
LOC111116940	73.91414707	1.413222	0.25853369	1.678701e-09	8.670195e-08
LOC111116942	46.03967622	2.399894	0.29861278	1.36508e-17	2.820158e-15
LOC111116947	19.60152204	3.390928	1.09773919	1.974804e-05	0.0003139998
LOC111116949	8.12112932	-5.71258	0.74911507	4.67834e-15	6.386891e-13
LOC111116952	46.26246957	-2.793665	0.7315931	1.576592e-06	3.542401e-05
LOC111116960	10.76696515	2.384719	0.84836615	4.394279e-05	0.0006297388
LOC111116972	23.8550748	1.60518	0.37288522	4.914717e-07	1.30084e-05
LOC111116981	17.66025842	-3.727434	0.59153769	1.356608e-11	1.088316e-09
LOC111116982	4.06296421	-1.853542	0.96499633	0.0005336132	0.005055682
LOC111116992	8.04186988	-1.686752	0.53891558	3.207386e-05	0.0004815204
LOC111117034	18.69235193	-1.986461	0.5297124	3.035014e-06	6.22058e-05
LOC111117040	36.98289077	-2.203487	0.49905265	1.663294e-07	5.170385e-06
LOC111117042	9.37761098	-2.752958	0.65408679	3.250811e-07	9.243629e-06
LOC111117054	17.94904011	-1.564484	0.40623548	3.199465e-06	6.494915e-05
LOC111117062	10.30010685	-5.945955	1.13449757	1.70852e-08	6.948605e-07
LOC111117082	8.87559604	1.184335	0.43018347	0.0001759343	0.002044394
LOC111117085	36.11636741	2.729333	0.47830455	1.567037e-10	1.036331e-08
LOC111117091	10.50964002	2.409744	0.68072209	4.627234e-06	9.024459e-05
LOC111117129	30.44572757	-6.270993	1.6822458	3.635834e-06	7.291971e-05
LOC111117152	8.26831954	5.328807	1.47600073	6.63489e-06	0.0001223472
LOC111117201	19.36491721	-1.179943	0.75188435	0.002514643	0.01739388
LOC111117220	28.63013696	-2.401129	0.4645537	3.540588e-09	1.681134e-07
LOC111117293	114.93247818	-7.899131	0.66855413	2.062907e-33	3.0099100000000002e-30
LOC111117298	8.28998286	1.902936	0.62819368	3.406022e-05	0.0005067787
LOC111117305	39.21220273	-1.000395	0.2230579	4.670193e-07	1.250294e-05
LOC111117311	130.19834982	-1.195305	0.41737254	0.0001279176	0.001562656
LOC111117321	37.07956548	1.020145	0.47130799	0.0009720714	0.008204268
LOC111117345	86.22116555	1.079018	0.33213465	4.959356e-05	0.0006957702
LOC111117358	18.43182437	-1.180496	0.4360699	0.0001999113	0.00226411
LOC111117395	8.38400436	-2.323462	0.79108296	3.193474e-05	0.0004797403
LOC111117396	10.81055293	1.707927	0.44918365	3.351976e-06	6.775055e-05
LOC111117425	20.53740354	-1.268238	0.84705459	0.002506069	0.01736334
LOC111117438	146.10407501	-2.087434	0.97131004	0.0002679399	0.002883844
LOC111117446	9.1934477	5.584188	0.91363578	1.525676e-10	1.014727e-08
LOC111117447	12.81193969	4.661228	1.10451875	1.032274e-06	2.454015e-05
LOC111117454	66.93269542	-1.415126	0.46086145	5.239679e-05	0.0007302704
LOC111117459	245.9322037	-1.768199	0.44452117	1.61957e-06	3.618072e-05
LOC111117490	57.94034499	-1.63377	0.41377128	2.066165e-06	4.47861e-05
LOC111117494	8.67735281	-1.544735	0.83662872	0.0008634218	0.007454357
LOC111117520	6.70719182	-2.646187	1.33317965	0.0003012387	0.00318353
LOC111117522	10.24184098	-1.022849	0.57276134	0.002162264	0.01546523
LOC111117524	8.16682927	1.372562	0.66735188	0.0006993265	0.006286399
LOC111117525	16.51068251	-6.976861	0.77478783	2.442538e-20	7.602807e-18
LOC111117537	17.14308365	2.517549	0.63858412	9.957681e-07	2.376913e-05
LOC111117543	47.52000369	-1.016554	0.22978051	5.894669e-07	1.525621e-05
LOC111117565	8.89947416	-2.211059	0.711244	2.077835e-05	0.000328194
LOC111117571	100.41934225	-1.905958	0.40413794	5.884155e-08	2.053297e-06
LOC111117600	7.7705334	1.77375	0.7363917	0.000193683	0.002213181
LOC111117601	9.91703015	-3.721025	1.14609007	1.404001e-05	0.0002324568
LOC111117602	47.28998601	3.836387	0.44647844	6.541374999999999e-19	1.79657e-16
LOC111117606	10.50579753	-5.68205	1.13996334	5.967564e-08	2.079295e-06
LOC111117609	10.94173361	2.044905	0.9641666	0.0002943285	0.003118973
LOC111117617	10.96375788	-4.470437	0.99833992	3.623457e-07	1.010628e-05
LOC111117619	14.66221539	-1.093404	0.37042624	0.0001182961	0.001470512
LOC111117652	27.63212652	-1.146853	0.40781534	0.0001593004	0.001890629
LOC111117653	22.66701663	2.370388	0.51092008	5.158371e-08	1.821818e-06
LOC111117663	106.81710937	-1.978775	1.58105635	0.002004132	0.01457522
LOC111117673	7.76460821	-3.362092	0.75416631	1.564395e-07	4.89555e-06
LOC111117682	104.73485546	9.91791	0.68641589	1.850701e-49	8.640921e-46
LOC111117692	5.40946295	-1.024832	0.85570805	0.006474354	0.03631518
LOC111117756	3.97154174	-4.787454	1.04146045	2.654188e-07	7.754947e-06
LOC111117760	189.5836683	-2.625277	0.34218775	2.167776e-16	3.667155e-14
LOC111117764	44.61892914	-2.571183	0.27357921	6.851852000000001e-23	3.136402e-20
LOC111117783	8.0338616	-1.398138	0.56694006	0.0002674129	0.002882158
LOC111117789	7.37746098	-1.194827	0.81161205	0.002947172	0.0196745
LOC111117816	24.39529809	1.07442	0.33392736	5.523777e-05	0.0007625818
LOC111117855	23.98418449	-1.219549	0.81450193	0.002702428	0.01836421
LOC111117861	46.42281836	-5.989332	0.53651283	1.253165e-29	1.393101e-26
LOC111117875	14.36677916	1.080331	0.48216338	0.0007359503	0.006547545
LOC111117897	101.14986702	8.851684	0.70322265	6.847706e-38	1.332164e-34
LOC111118008	12.69266084	1.288101	0.72003414	0.00137873	0.01082625
LOC111118029	272.85193425	-1.375799	0.35998901	4.24762e-06	8.34686e-05
LOC111118044	1158.70460713	-1.287786	0.27257501	8.623652e-08	2.900852e-06
LOC111118066	13.4392777	-3.701631	2.44270065	0.000511783	0.004878552
LOC111118074	25.35345722	7.29805	1.02323596	7.942053e-14	8.922415e-12
LOC111118130	17.42538358	1.019388	0.40022006	0.0003974016	0.003983401
LOC111118133	36.44335057	2.515854	0.24126179	2.300107e-27	2.06523e-24
LOC111118136	246.38976787	1.191006	0.39222778	7.848891e-05	0.001032295
LOC111118141	53.30175699	1.442737	0.3182527	1.957107e-07	5.956802e-06
