gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111117272	5.874483	1.888695	0.54798417	8.029712e-06	0.0001361839
LOC111117298	10.52829	1.057139	0.34987029	7.47229e-05	0.0009007071
LOC111117299	35.74056	-1.188877	0.27887193	8.28463e-07	1.953269e-05
LOC111117304	21.67392	2.389666	0.51105931	7.08091e-08	2.280959e-06
LOC111117343	5.556578	-1.206032	0.32074942	5.606635e-06	0.0001002069
LOC111117348	20.63399	1.028481	0.45351746	0.000484504	0.004269474
LOC111117368	3.451485	-1.192548	0.52555476	0.0003674713	0.003401289
LOC111117420	6.346899	1.320721	0.55243299	0.000232451	0.002343373
LOC111117424	71.28879	-1.974988	0.5723992	7.789017e-06	0.0001328689
LOC111117429	1252.688	-1.19045	0.36488894	2.934919e-05	0.0004096023
LOC111117433	81.95503	-1.513836	0.88995761	0.0008236203	0.006549011
LOC111117454	54.78764	-1.797806	0.34035499	2.47083e-09	1.137033e-07
LOC111117459	538.4027	-1.135123	0.2031442	1.356603e-09	6.687185e-08
LOC111117474	16.12915	2.200449	0.50620402	2.816895e-07	7.650633e-06
LOC111117479	15.28313	-1.349159	0.38712063	1.091756e-05	0.0001768708
LOC111117511	7.987732	2.848299	0.52237132	1.541921e-09	7.467804e-08
LOC111117537	26.40492	3.130715	0.41836357	2.536187e-15	4.503845e-13
LOC111117562	41.08134	-1.190995	0.56322222	0.0005164825	0.004509333
LOC111117580	22.84307	6.60749	1.23197615	1.073687e-09	5.447685e-08
LOC111117591	7.865094	-1.831696	0.32407727	3.17377e-10	1.835552e-08
LOC111117598	13.58315	1.86272	0.6667817	5.374876e-05	0.0006814654
LOC111117599	43.01262	1.330623	0.51316586	0.0001418842	0.001545054
LOC111117601	14.42797	-2.916769	0.45757913	6.598041e-12	5.953926e-10
LOC111117604	18.24171	1.134663	0.36094302	4.610391e-05	0.0005962729
LOC111117606	8.203317	-2.98203	1.02428432	2.531526e-05	0.0003624334
LOC111117609	7.231647	1.582038	0.42691773	3.750723e-06	7.116869e-05
LOC111117616	12.32464	-1.910642	0.97518549	0.0003450693	0.003239449
LOC111117617	16.47195	-1.412154	0.40881056	1.098304e-05	0.0001777238
LOC111117620	79.78922	-1.482412	0.29377536	9.981393e-09	4.001657e-07
LOC111117625	5.138229	-2.450476	0.57490159	4.178535e-07	1.072826e-05
LOC111117658	6.710075	3.541302	0.74483095	4.388445e-08	1.479763e-06
LOC111117760	155.4842	-1.12444	0.17007077	2.408067e-12	2.382524e-10
LOC111117773	16.93598	-1.15132	0.34003921	2.184786e-05	0.0003197313
LOC111117790	12.087	-1.33339	0.34625286	3.058494e-06	5.996423e-05
LOC111117844	7.37279	1.500428	0.79121429	0.000560817	0.004820451
LOC111117871	13.63949	5.473601	0.90722132	4.211583e-11	3.161883e-09
LOC111117897	1922.175	2.255041	0.82084064	5.018274e-05	0.0006415378
LOC111117978	9.572068	1.147533	0.33655153	2.045509e-05	0.0003017398
LOC111117992	16.90019	-2.832139	0.48596409	1.901392e-10	1.157676e-08
LOC111118043	382.5889	1.158556	0.41551159	0.0001138819	0.001283511
LOC111118047	18.71386	-1.193896	0.21452293	1.239569e-09	6.165133e-08
LOC111118068	5.779703	-1.822262	0.38286681	3.69536e-08	1.282864e-06
LOC111118097	326.6809	-1.446738	0.44422544	1.977788e-05	0.000293469
LOC111118098	619.8601	-1.323017	0.46049479	7.024002e-05	0.0008560753
LOC111118107	59.7534	1.149777	0.21392796	4.23279e-09	1.849542e-07
LOC111118133	90.3698	1.379453	0.24793869	7.034513e-10	3.747637e-08
LOC111118140	199.0925	-1.531072	0.28874944	2.350108e-09	1.090853e-07
LOC111118158	57.01976	-1.075617	0.28521116	7.302293e-06	0.0001255713
LOC111118173	12.86945	-2.16912	0.39448875	1.027313e-09	5.270305e-08
LOC111118221	6.473591	1.063704	0.44193618	0.0003338383	0.003152121
LOC111118269	6.602	-1.529093	0.35417972	3.26282e-07	8.633229e-06
LOC111118278	8.665168	-3.415238	0.78210464	2.421365e-07	6.789379e-06
LOC111118279	3.980628	-2.532644	0.71488305	5.338198e-06	9.627871e-05
LOC111118344	8.261413	1.372924	0.37107512	4.979815e-06	9.046284e-05
LOC111118400	8.026097	1.064096	0.80499677	0.003091121	0.01877924
LOC111118535	9.643562	-4.938888	0.63201577	1.949644e-16	4.779734e-14
LOC111118537	32.72775	-1.232751	0.34487164	1.006082e-05	0.0001658031
LOC111118557	44.39472	1.238199	0.31131233	2.316102e-06	4.756337e-05
LOC111118594	4.935776	-1.265035	0.38775023	2.555668e-05	0.000365198
LOC111118614	85.32996	-1.045253	0.25733808	2.724499e-06	5.445657e-05
LOC111118629	91.19012	1.64899	0.46225817	5.872959e-06	0.0001043334
LOC111118664	11.65974	-1.01949	0.62451559	0.001839196	0.01241805
LOC111118674	21.82744	-4.722014	0.88411342	2.261589e-09	1.054761e-07
LOC111118683	3.540916	1.769672	0.65330169	7.037969e-05	0.0008574005
LOC111118715	9.331952	-1.086529	0.40355913	0.000164056	0.00175071
LOC111118716	69.69315	1.427166	0.44906565	2.575928e-05	0.0003674611
LOC111118756	3.741624	-3.385288	0.71238086	4.550323e-08	1.526121e-06
LOC111118789	6.531762	1.059945	0.79343605	0.003032402	0.01850774
LOC111118934	106.417	-1.424932	0.32426779	2.680257e-07	7.372384e-06
LOC111118941	44.61314	-1.260354	0.4071932	4.204669e-05	0.0005533584
LOC111118969	8.03123	-2.941304	0.82723958	4.666302e-06	8.560965e-05
LOC111119094	181.4714	1.008856	0.20532232	7.473455e-08	2.396263e-06
LOC111119119	36.33239	-2.039359	0.98531639	0.0002513448	0.002494807
LOC111119197	316.6427	-1.046444	1.02902852	0.005392261	0.02905696
LOC111119247	13.71154	-2.670641	0.46433567	3.040349e-10	1.769471e-08
LOC111119272	2.893281	1.057207	0.4365776	0.0003266278	0.003098825
LOC111119309	56.16757	1.110188	0.20195884	2.486412e-09	1.142181e-07
LOC111119321	13.10023	-2.064814	0.51438048	1.049308e-06	2.396454e-05
LOC111119324	10.72786	-1.841494	0.3544307	4.024444e-09	1.766865e-07
LOC111119470	27.55029	2.48447	0.52006057	4.544739e-08	1.526096e-06
LOC111119494	8.354226	1.371804	0.33571048	1.120115e-06	2.537249e-05
LOC111119495	64.14454	3.242705	0.29735448	3.690614e-29	6.014182e-26
LOC111119498	7.539132	1.944919	0.31046989	8.737866e-12	7.636123e-10
LOC111119508	3.606799	2.875304	0.81900062	5.425955e-06	9.742692e-05
LOC111119543	10.08251	2.439048	0.41694755	1.686735e-10	1.045361e-08
LOC111119546	7.481282	1.435165	0.36821788	2.142951e-06	4.443576e-05
LOC111119547	5.371483	1.197416	0.49300691	0.0002541087	0.002519532
LOC111119566	10.21534	1.25492	0.2545285	3.085391e-08	1.083109e-06
LOC111119587	178.8787	-1.104109	0.38505321	0.0001025889	0.001174874
LOC111119603	10.02074	1.067473	0.42121343	0.0002474222	0.002461163
LOC111119613	176.7807	1.407898	0.45140607	3.146665e-05	0.0004345616
LOC111119619	40.21018	-1.051472	0.32567007	4.25743e-05	0.0005589744
LOC111119663	4.577824	-2.628351	0.74405726	5.399605e-06	9.719639e-05
LOC111119677	44.02011	1.001505	0.25140243	4.0414e-06	7.575027e-05
LOC111119713	24167.41	1.111941	0.31758491	1.653812e-05	0.0002528452
LOC111119721	68.09107	4.209353	0.49757235	8.734999e-19	3.142671e-16
LOC111119722	5.075619	-5.069844	0.74221757	2.678852e-13	3.198804e-11
LOC111119787	7.612101	-3.947015	0.53776581	6.314866e-15	1.024297e-12
LOC111119823	5.516183	1.728629	1.14177018	0.0009541894	0.007363206
LOC111119836	19.21734	-1.935754	1.28888155	0.00080673	0.006453607
LOC111119839	4.235647	-2.248201	1.1820603	0.00030325	0.002908911
LOC111119856	11.44479	-3.641028	0.89603047	7.512747e-07	1.789558e-05
LOC111119885	16.90419	-1.218199	0.59737967	0.000583176	0.004964882
LOC111119977	11.89916	-1.014702	0.30396591	3.322754e-05	0.0004541206
LOC111119978	292.2984	-1.180225	0.28645015	1.525768e-06	3.328216e-05
LOC111120021	5.545007	-1.248254	0.49186472	0.0001821209	0.001918364
LOC111120058	34.64397	-1.181461	0.21542744	2.052173e-09	9.701595e-08
LOC111120136	42.3409	-1.79863	0.50078961	5.042453e-06	9.136107e-05
LOC111120147	4.788232	-1.167901	0.52555284	0.0004234318	0.003825939
LOC111120171	4.255951	1.013276	0.85462183	0.004310198	0.02443828
LOC111120175	31.62441	1.676041	0.31499999	1.949646e-09	9.232656e-08
LOC111120206	12.68175	-1.564367	0.36960804	4.573551e-07	1.160266e-05
LOC111120214	13.51514	1.060824	0.47821837	0.0005100026	0.004459786
LOC111120224	94.93952	1.621842	0.84808298	0.0004823253	0.00425266
LOC111120252	51.30444	1.345135	0.41449555	2.358172e-05	0.0003411406
LOC111120271	7.158271	1.503706	0.53737073	6.880759e-05	0.0008408366
LOC111120280	3.506707	1.99559	0.64703471	2.32731e-05	0.0003377342
LOC111120298	5.137746	2.725555	0.43494387	1.395174e-11	1.133446e-09
LOC111120359	9.645713	-1.626392	0.52485555	2.680088e-05	0.0003797774
LOC111120366	33.35009	-1.12432	0.27992609	2.651032e-06	5.321851e-05
LOC111120401	5.572889	-1.604416	0.41056806	1.704504e-06	3.666139e-05
LOC111120427	5.14503	-1.78178	0.61221682	4.128101e-05	0.0005445751
LOC111120481	136.9734	-1.026151	0.28771419	1.609262e-05	0.000246306
LOC111120569	35.92496	-2.085831	0.4135605	1.051922e-08	4.169014e-07
LOC111120814	7.312631	-2.319106	0.59753516	1.766334e-06	3.766956e-05
LOC111120858	65.82242	1.281045	0.1915795	7.881242e-13	8.698567e-11
LOC111120920	6.174617	1.109946	0.57875193	0.0008878125	0.006951687
LOC111120997	178.5214	-1.369374	0.35080416	2.336222e-06	4.78701e-05
LOC111121017	93.1414	1.152348	0.20646809	1.319806e-09	6.529033e-08
LOC111121057	319.772	-2.613336	0.62640443	5.964714e-07	1.464688e-05
LOC111121088	5428.14	1.242772	0.33701974	6.683258e-06	0.000116152
LOC111121101	81.65741	1.144343	0.23263112	4.670357e-08	1.560711e-06
LOC111121160	43.23583	2.937608	0.69058231	4.158659e-07	1.068714e-05
LOC111121162	4.837709	1.002084	0.56103954	0.001396999	0.009969363
LOC111121181	13.28113	-1.212402	0.30832334	2.929621e-06	5.784697e-05
LOC111121218	16.96861	1.463031	0.38489653	2.985228e-06	5.881919e-05
LOC111121232	6.742609	-2.845975	0.48318996	1.318751e-10	8.515931e-09
LOC111121287	30.87303	-2.350808	0.84369927	4.385229e-05	0.0005716894
LOC111121311	22.7709	1.487559	0.45804814	1.940367e-05	0.0002889999
LOC111121403	11.55511	1.51382	0.52645077	5.542318e-05	0.0006994936
LOC111121424	184.1882	1.492749	0.33184689	1.494377e-07	4.43565e-06
LOC111121462	2.999365	3.415376	0.88870319	1.683504e-06	3.623785e-05
LOC111121479	49.90179	1.15627	0.27734747	1.335973e-06	2.963207e-05
LOC111121484	5.905526	-1.18725	0.42080227	9.962335e-05	0.001148508
LOC111121496	257.1395	1.883175	0.39823134	4.384962e-08	1.479763e-06
LOC111121507	22.61079	-3.158173	0.52142107	4.330097e-11	3.233334e-09
LOC111121518	14.29669	-1.222926	0.53519513	0.000338842	0.003188498
LOC111121524	32.56154	-2.73483	0.29090223	2.677035e-22	1.6480419999999999e-19
LOC111121548	18.58264	-2.147805	0.76061565	4.362045e-05	0.0005694709
LOC111121594	18.85964	-1.414366	0.41706762	1.346898e-05	0.0002110471
LOC111121602	6.485953	-1.610878	0.55065761	4.438144e-05	0.0005780438
LOC111121612	10.94384	-1.189773	0.42102679	9.805965e-05	0.001133784
LOC111121634	9.23922	2.515784	0.6393456	1.449063e-06	3.175902e-05
LOC111121716	35.47948	1.14146	0.28325	2.409263e-06	4.914861e-05
LOC111121745	1167.132	-1.025607	0.17280456	2.691256e-10	1.576234e-08
LOC111121776	4.291715	-1.411403	0.75857998	0.0006647142	0.005518303
LOC111121825	5.167734	-4.469387	0.91442414	2.201913e-08	8.090131e-07
LOC111121836	4.423397	1.177961	1.0409897	0.0036265	0.02127142
LOC111121861	44.46757	1.062198	0.92784213	0.004257853	0.02421583
LOC111121872	59.83754	-7.482419	0.63298983	4.363086e-34	1.2087059999999999e-30
LOC111121898	6.160335	1.350079	0.65373702	0.0004632218	0.00411731
LOC111121918	22.50673	-1.03185	0.2796105	1.06058e-05	0.0001730345
LOC111121940	19.78314	1.072646	0.51729135	0.0006818116	0.005623673
LOC111121995	5.981185	-1.039715	1.01820356	0.005420117	0.02918435
LOC111122010	198.6877	-1.296055	0.37357698	1.261326e-05	0.0002000144
LOC111122097	366.4496	-3.435638	0.83867491	6.899189e-07	1.660541e-05
LOC111122111	3.557209	-1.857885	0.80278263	0.0001689447	0.001793209
LOC111122125	205.5573	1.757834	0.44478487	1.329803e-06	2.951886e-05
LOC111122147	15.8984	1.971434	0.5294311	3.080445e-06	6.026664e-05
LOC111122187	6.388641	4.574825	0.77410149	9.43285e-11	6.358108e-09
LOC111122205	18.03116	-1.559452	0.42746622	4.719475e-06	8.64135e-05
LOC111122207	6.574515	1.481227	0.61602833	0.0001867951	0.001961065
LOC111122240	65.88749	1.954594	0.421489	6.992837e-08	2.25521e-06
LOC111122243	47.46358	1.829158	0.43044719	3.861631e-07	1.002613e-05
LOC111122246	314.7594	-1.18286	0.38645159	5.307523e-05	0.0006741601
LOC111122275	13.03561	1.507322	0.81905744	0.000625329	0.005254319
LOC111122285	8.084064	-1.620525	0.51892437	2.507389e-05	0.0003593492
LOC111122304	3.562041	-1.433778	0.46141163	3.150336e-05	0.0004348468
LOC111122337	315.6298	-1.217719	0.64340784	0.0007942887	0.006379873
LOC111122367	15.13743	1.016613	0.30703051	3.585476e-05	0.000483821
LOC111122371	18.99628	1.193762	0.39862956	6.238534e-05	0.0007733848
LOC111122373	121.8902	1.564259	1.03916358	0.001142625	0.008493912
LOC111122383	42.99786	2.087076	1.09086646	0.0003321722	0.003139162
LOC111122405	5.14088	1.095252	0.41158749	0.0001742936	0.001842922
LOC111122422	67.39736	1.166013	0.19872207	2.343539e-10	1.396195e-08
LOC111122441	68.50159	1.826646	0.30278873	3.25892e-11	2.487104e-09
LOC111122457	2.942348	1.45048	0.95034161	0.00124215	0.00906514
LOC111122487	305.2298	2.364406	0.32731818	2.149492e-14	3.101426e-12
LOC111122496	18.10155	2.836965	0.44925107	9.943827e-12	8.476118e-10
LOC111122540	157.4841	-1.125205	0.21104633	5.854523e-09	2.468613e-07
LOC111122593	40.99306	1.119961	0.25214684	4.69902e-07	1.189917e-05
LOC111122616	93.51406	-1.865701	0.4340188	3.134347e-07	8.349118e-06
LOC111122619	12.03129	-3.568813	0.85733153	5.267743e-07	1.318268e-05
LOC111122621	39.50449	-5.565412	0.88115437	7.278324e-12	6.504239e-10
LOC111122654	4.140054	-1.05344	0.52367247	0.0008029092	0.006432329
LOC111122661	77.54455	-1.030386	0.39876551	0.0002352412	0.002364618
LOC111122677	71.72631	-1.312884	0.20066917	1.885898e-12	1.935001e-10
LOC111122691	382.6016	1.021893	0.37553317	0.0001717652	0.001820356
LOC111122705	90.47341	-1.558902	0.24819242	6.454917e-12	5.843809e-10
LOC111122716	298.3775	-1.117862	0.26444735	1.171502e-06	2.640803e-05
LOC111122719	23.53342	2.088268	0.69450654	2.783606e-05	0.0003920399
LOC111122744	4.018981	-1.807591	0.61592177	3.81032e-05	0.0005104317
LOC111122747	58.94278	1.565212	0.34606307	1.226363e-07	3.745748e-06
LOC111122765	26.00652	1.403968	0.22415907	9.225003e-12	8.011293e-10
LOC111122776	8.395612	-5.106242	0.90458136	4.23134e-10	2.358568e-08
LOC111122777	16.23173	-1.030667	0.42847174	0.0003551179	0.003311286
LOC111122834	4.882547	-3.41197	1.15190902	1.915698e-05	0.0002857866
LOC111122886	15.7264	-1.360889	0.56277487	0.0002072024	0.002132193
LOC111122942	38.29803	1.381622	0.28139881	2.443179e-08	8.882336e-07
LOC111122951	40.22644	-1.98134	0.49485531	1.079226e-06	2.452726e-05
LOC111122974	38.42496	7.16401	0.89496824	1.7746810000000003e-17	5.230212e-15
LOC111122977	10.18091	3.08825	0.52145025	9.987588e-11	6.67958e-09
LOC111123021	112.8681	1.152925	0.16038685	3.700275e-14	5.125436e-12
LOC111123027	78.91549	8.020491	0.88079792	6.067485e-22	3.5018239999999997e-19
LOC111123037	18.06352	-1.482442	0.62653562	0.0002039971	0.002108706
LOC111123075	14.54886	-5.467877	1.11327218	1.67768e-08	6.340624e-07
LOC111123175	6.484531	-1.213013	0.77481004	0.001548049	0.01079155
LOC111123177	14.18367	-2.089731	0.68949248	2.608315e-05	0.0003713162
LOC111123184	15.08626	-2.032667	0.51221831	1.246826e-06	2.792305e-05
LOC111123218	19.37746	-2.201637	0.39587976	7.467907e-10	3.940637e-08
LOC111123223	30.17135	-2.215912	0.4238363	4.489661e-09	1.934325e-07
LOC111123231	11.24958	-6.338241	0.6269992	1.438953e-25	1.328777e-22
LOC111123269	452.6433	-1.302499	0.28234113	1.272219e-07	3.864503e-06
LOC111123276	256.3786	-1.559273	0.31655337	1.698914e-08	6.403402e-07
LOC111123283	306.5964	-1.367462	0.21966151	1.289783e-11	1.063418e-09
LOC111123290	8.775785	-1.075338	0.87270921	0.003573918	0.02103264
LOC111123295	115.701	-1.29315	0.16922802	6.98418e-16	1.443901e-13
LOC111123298	7.992468	-2.537816	0.49720319	9.549755e-09	3.856514e-07
LOC111123382	9.316515	-4.639061	1.15745161	7.61245e-07	1.810195e-05
LOC111123428	7.566548	-1.723888	0.41463645	5.770422e-07	1.42603e-05
LOC111123434	88.47337	-1.413829	0.18610928	6.940114e-16	1.443901e-13
LOC111123435	50.38099	-2.957675	0.44475304	1.065111e-12	1.152608e-10
LOC111123437	6.18845	-1.787511	0.6742874	8.041842e-05	0.0009557407
LOC111123472	61.44222	-8.030742	0.89750867	2.499294e-21	1.3314990000000001e-18
LOC111123503	6.551388	2.316122	0.61127859	2.444805e-06	4.983696e-05
LOC111123512	195.9853	-5.17137	1.04450999	1.501344e-08	5.760629e-07
LOC111123529	23.8637	-4.81089	0.63870756	1.705494e-15	3.17096e-13
LOC111123533	19.63685	2.084482	0.94794841	0.0001868211	0.001961065
LOC111123539	22.29653	-2.371252	0.54305111	2.704186e-07	7.411331e-06
LOC111123558	16.30513	-1.973204	0.55331236	5.319125e-06	9.599721e-05
LOC111123585	35.05585	1.228987	0.31001984	2.490984e-06	5.059218e-05
LOC111123605	8.788443	3.740551	0.70343389	2.606955e-09	1.189794e-07
LOC111123712	9.867282	2.29545	0.76225172	2.557525e-05	0.000365212
LOC111123720	95.94898	1.549322	0.28509818	1.103467e-09	5.568187e-08
LOC111123733	64.43358	9.142241	1.26738882	3.423045e-16	7.837076e-14
LOC111123740	36.16468	1.384806	0.27541187	1.318023e-08	5.113892e-07
LOC111123756	15.3538	1.02791	0.32788117	5.795389e-05	0.0007261405
LOC111123757	40.93152	1.588447	0.36143871	2.174366e-07	6.149314e-06
LOC111123764	9.223664	-1.843957	0.29142756	5.186995e-12	4.773931e-10
LOC111123795	11.3208	2.47379	0.65258075	2.406536e-06	4.912916e-05
LOC111123822	23.76497	-2.597807	0.46436104	7.343513e-10	3.889815e-08
LOC111123838	3.238474	1.12974	0.81724035	0.002487729	0.01579591
LOC111123863	26.18863	-1.088861	0.44461586	0.0002902936	0.00281189
LOC111123888	4.612254	-1.046774	0.49974936	0.0006818726	0.005623673
LOC111123895	8.453048	1.698458	0.45515582	3.163171e-06	6.171079e-05
LOC111123935	7.234882	5.307229	0.85965338	1.85818e-11	1.47499e-09
LOC111123941	20.24576	1.688201	0.33475213	8.653443e-09	3.515049e-07
LOC111123947	11.02872	-1.599502	0.30121422	2.122238e-09	9.931143e-08
LOC111124041	7.732227	1.894109	1.08501829	0.0005327322	0.00462642
LOC111124050	3.079179	-2.096215	0.53586888	1.556205e-06	3.386609e-05
LOC111124056	28.9772	1.109795	0.45404397	0.0002830811	0.002754547
LOC111124107	18.46802	2.452895	0.33163058	6.322595e-15	1.024297e-12
LOC111124123	7.34403	-1.238092	0.68389887	0.0009148221	0.007114912
